Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
27.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,45,16.45566537141831
20.0,4.7,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,18,9.142728200060048
28.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,26,16.873028456138556
29.0,4.8,Fog,Low,2,scooter,0.0,No,,21,10.572487634373488
29.0,4.5,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,16,6.049912845948324
34.0,3.6,Stormy,Jam,1,motorcycle,1.0,Yes,Urban,41,16.635381027246595
26.0,4.1,Cloudy,Medium,2,motorcycle,0.0,No,Metropolitian,35,12.058029851305768
27.0,4.4,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,35,20.828343664778306
36.0,4.8,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,26,6.197305829661883
24.0,4.7,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,28,10.577524574598003
,,,,3,motorcycle,1.0,No,Metropolitian,17,1.5269419161565756
24.0,5.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,14,3.0250325843898467
,,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,10.666369820191116
39.0,4.1,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,31,6.197029528170028
,,,,3,motorcycle,1.0,No,Metropolitian,34,3.1380694073889375
32.0,4.6,Stormy,Low,2,electric_scooter,,No,Metropolitian,29,7.556583376482136
38.0,4.9,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,17,20.397442775188328
27.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,23,9.307954561040031
38.0,4.5,Cloudy,Low,2,electric_scooter,1.0,No,Urban,35,20.211618399305323
38.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Semi-Urban,49,19.846613904419858
23.0,4.6,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,27,13.611101106406496
28.0,4.7,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,45,17.039320664078645
35.0,4.9,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,33,4.5374767017579485
,,Sunny,High,0,motorcycle,1.0,No,Metropolitian,42,6.219468967066031
20.0,4.6,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,24,4.532421028606297
31.0,3.8,Fog,Low,1,scooter,2.0,No,Metropolitian,34,12.214333869904944
25.0,5.0,Sunny,Low,0,motorcycle,0.0,No,Urban,17,1.488251479081195
20.0,4.5,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,17,1.5180834241339571
28.0,4.6,Fog,Low,1,scooter,1.0,No,Urban,14,1.5690347154047224
37.0,4.0,Fog,Low,0,motorcycle,2.0,Yes,Metropolitian,43,10.846831391713856
38.0,4.8,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,21,3.0205717457500154
35.0,4.3,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,32,14.121309628180253
25.0,4.8,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,30,7.551253060545832
25.0,4.1,Fog,High,1,scooter,0.0,No,Urban,34,6.041273896530671
32.0,4.6,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,23,19.731126349230966
27.0,4.7,Sandstorms,High,1,scooter,1.0,No,Urban,13,5.952358021805274
28.0,4.7,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,20,5.950862376179955
27.0,4.5,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,21,9.295709283635453
26.0,4.1,Cloudy,Jam,1,motorcycle,,No,Metropolitian,31,19.63246571946274
31.0,4.5,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,51,17.064359165007573
37.0,4.9,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,19,7.845173108613388
27.0,4.5,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,41,14.121309628180253
28.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,15,8.942112986041561
22.0,4.7,Stormy,Medium,2,scooter,1.0,No,Urban,22,6.197927332941757
34.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,28,19.883194540663208
20.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,39,13.96162800667355
34.0,4.8,Fog,High,2,electric_scooter,1.0,No,Metropolitian,29,3.099008540165536
39.0,4.8,Windy,Low,1,motorcycle,0.0,No,Metropolitian,23,3.068338311698896
25.0,4.9,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,16,6.1978304625342036
35.0,4.9,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,37,10.983241696284244
35.0,5.0,Sandstorms,High,0,motorcycle,1.0,No,Urban,32,3.109767295530947
24.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20,10.901866231272821
32.0,3.8,Cloudy,Low,2,electric_scooter,2.0,No,Metropolitian,39,19.631187551423917
27.0,4.7,Stormy,Jam,2,scooter,1.0,No,Metropolitian,15,10.85936741861396
20.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,28,7.775027531729311
31.0,4.5,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,41,12.458309559229406
36.0,4.8,Stormy,Jam,2,scooter,1.0,No,Urban,30,7.670015866956758
39.0,4.1,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,39,9.203394311041626
38.0,4.6,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,25,13.805228599411375
22.0,4.8,Fog,High,1,motorcycle,1.0,No,Metropolitian,24,3.1380694073889375
26.0,4.1,Stormy,High,0,motorcycle,1.0,No,Metropolitian,32,3.0208643922759157
39.0,4.7,Fog,Jam,1,scooter,0.0,No,Urban,39,4.46440202134633
34.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,25,9.043151042211152
24.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24,10.85936741861396
32.0,4.8,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,28,7.845173108613388
20.0,4.6,Windy,Jam,0,motorcycle,,No,Metropolitian,30,13.763140802008653
23.0,4.0,Cloudy,High,1,scooter,2.0,No,Urban,34,5.9462284663058504
32.0,4.8,Windy,Jam,2,scooter,1.0,No,,29,16.82376113749127
38.0,5.0,Sandstorms,Medium,2,motorcycle,1.0,No,Urban,33,6.276138627413788
21.0,4.8,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,17,13.961608340957845
20.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,16,10.883716478923384
35.0,4.5,Stormy,Medium,1,scooter,1.0,No,Urban,25,4.6541251311130205
33.0,4.3,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,37,17.102696349876823
21.0,4.8,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,18,10.578385268615744
36.0,5.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,30,7.774433406393336
26.0,4.5,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,20,4.391720745311344
27.0,4.4,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,43,10.549588224835514
28.0,4.8,Stormy,High,1,scooter,1.0,No,Metropolitian,19,6.135753835850377
35.0,5.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,26,16.09948802692517
21.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,25,13.563859616323217
31.0,4.9,Windy,High,2,scooter,1.0,No,Metropolitian,30,6.11831714678967
35.0,4.9,Sandstorms,Jam,2,scooter,1.0,No,Urban,26,9.329217115744335
39.0,4.4,Stormy,Medium,0,motorcycle,1.0,No,Urban,38,14.121309628180253
23.0,4.8,Windy,Jam,1,scooter,0.0,No,Urban,19,9.20426539101661
29.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Urban,19,20.245497831707613
22.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,39,10.983241696284244
35.0,4.4,Fog,High,1,motorcycle,2.0,No,Metropolitian,39,6.041577354033107
20.0,4.6,Windy,Medium,0,motorcycle,1.0,No,Urban,21,10.405134862701672
35.0,4.6,Sandstorms,Low,0,motorcycle,1.0,No,Urban,28,17.259376716936664
31.0,4.6,Fog,Medium,0,motorcycle,0.0,No,Urban,29,7.845173108613388
32.0,4.1,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,31,6.071664694616246
30.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,44,7.7744964674614065
38.0,3.6,Stormy,Jam,1,scooter,0.0,No,Metropolitian,35,13.96160875013975
25.0,4.7,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,29,6.219666678237719
23.0,4.6,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,10.624925896441955
26.0,4.9,Stormy,Jam,2,scooter,0.0,No,Metropolitian,10,7.745931643123963
22.0,4.6,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,27,4.534460400198082
24.0,4.6,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,28,5.984601641640603
24.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,33,13.591437788969875
32.0,4.9,Sunny,High,1,motorcycle,1.0,No,Urban,15,3.067770561072467
35.0,4.8,Sunny,Low,2,scooter,1.0,No,Metropolitian,12,1.549692932239404
39.0,5.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,23,12.143465932015227
32.0,4.8,Fog,Low,0,motorcycle,2.0,No,Metropolitian,44,11.903260418531733
25.0,4.9,Stormy,Medium,1,scooter,1.0,No,Metropolitian,20,12.216260551419467
31.0,4.4,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,38,12.082515888990242
34.0,4.3,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,32,6.197897916874956
33.0,5.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,27,11.889769193854775
37.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,29,12.082261071804547
20.0,4.1,Sandstorms,Low,0,motorcycle,0.0,No,Urban,20,3.1147167205689104
26.0,,Stormy,Low,1,motorcycle,0.0,,Urban,10,10.666217884460048
28.0,4.6,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,14,6.219617510976561
37.0,4.2,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,43,19.731623687796006
24.0,5.0,Fog,Low,1,motorcycle,0.0,No,Metropolitian,11,1.549629486646845
20.0,4.5,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,29,20.942328558254456
24.0,4.8,Cloudy,Low,0,motorcycle,,No,Metropolitian,21,13.946167423771863
23.0,4.4,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,12.14306863645734
32.0,4.7,Windy,Low,2,motorcycle,0.0,No,Metropolitian,22,1.4884133108377866
29.0,4.1,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,3.0820469060276725
21.0,4.5,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,18,16.100152573493784
33.0,5.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,22,7.439651353859388
32.0,4.6,Fog,Low,2,motorcycle,1.0,No,Urban,15,1.5341425004658225
36.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,27,20.166989378676195
39.0,4.6,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,21,12.220563865765206
25.0,5.0,Windy,Low,1,scooter,1.0,No,Metropolitian,12,4.6541487717479715
36.0,4.6,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,50,17.259376716936664
31.0,4.8,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,26,7.480615038170575
20.0,4.9,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,21,7.551467694331916
35.0,3.5,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,31,16.822593330902556
32.0,4.7,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,29,19.58985299714341
31.0,4.5,Cloudy,Medium,1,scooter,1.0,No,Urban,17,9.294705791241629
29.0,4.6,Sandstorms,Low,1,motorcycle,0.0,No,Urban,16,12.410115517669745
,,Fog,Low,2,electric_scooter,0.0,No,,22,10.246362615008668
32.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,38,12.39518332634847
25.0,4.6,Sandstorms,Medium,1,motorcycle,0.0,No,Urban,19,16.612640590667567
29.0,5.0,Sunny,High,1,scooter,0.0,No,Urban,10,3.0206490444019702
37.0,4.4,Stormy,Low,0,motorcycle,1.0,No,,26,3.0206490444019702
39.0,4.5,Stormy,Medium,1,scooter,0.0,No,Metropolitian,39,13.660196747006776
35.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24,4.530955587841242
35.0,4.3,Cloudy,Medium,1,motorcycle,2.0,No,Metropolitian,40,19.3401463924332
28.0,4.6,Sandstorms,Jam,2,scooter,1.0,No,,26,16.760492701776162
37.0,4.9,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,36,7.535984017442588
32.0,4.7,Stormy,Low,1,scooter,1.0,No,Metropolitian,25,1.5180983458459458
21.0,4.8,Fog,Low,2,motorcycle,1.0,No,Urban,22,19.731607539122006
27.0,5.0,Sandstorms,Low,0,motorcycle,0.0,No,Urban,17,17.044988256333504
39.0,4.3,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,33,6.205284711948613
37.0,4.7,Fog,Low,2,motorcycle,1.0,No,Metropolitian,19,1.5493046440215
27.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,22,13.946200129119886
36.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,23,19.940607730289752
34.0,4.6,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,36,13.94308069228634
26.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,27,19.939087238883076
21.0,4.8,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,32,12.143475859356391
39.0,4.8,Fog,Low,1,scooter,1.0,No,Metropolitian,18,3.020904843788388
30.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Urban,30,11.902413303218285
28.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Urban,15,3.0681925692392165
37.0,4.4,Sandstorms,High,0,motorcycle,1.0,No,Urban,33,6.071710271577742
21.0,4.7,Windy,High,2,electric_scooter,1.0,No,Metropolitian,19,6.219648077690683
34.0,5.0,Sunny,Jam,0,motorcycle,1.0,No,Urban,27,9.162884415747081
29.0,4.8,Stormy,Low,2,scooter,1.0,No,Urban,15,8.92770872590978
21.0,4.7,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,20,16.365469292582933
26.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,18,20.13933830004732
24.0,4.8,Sandstorms,High,1,motorcycle,0.0,No,Metropolitian,23,6.205443615404849
20.0,4.7,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,27,7.635443063206578
28.0,4.8,Windy,Medium,0,motorcycle,0.0,No,Urban,14,7.845173108613388
38.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,25,1.4880598281970034
38.0,4.6,Fog,High,1,scooter,0.0,No,Metropolitian,32,6.197905447135887
27.0,4.5,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,20,16.823894329937332
21.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,27,13.41251305348337
29.0,5.0,Fog,Low,0,motorcycle,1.0,No,Urban,15,3.1027828005863136
36.0,4.9,Windy,Low,0,motorcycle,1.0,No,Metropolitian,21,10.84648491635075
27.0,4.7,Cloudy,Jam,1,scooter,0.0,No,,25,9.177638861634822
20.0,4.7,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,31,16.695271848483706
21.0,4.7,Stormy,High,1,motorcycle,0.0,No,Metropolitian,14,3.0548704390401245
23.0,4.5,Fog,Jam,2,scooter,1.0,No,Metropolitian,21,4.664846958990213
24.0,4.5,Sunny,Medium,2,scooter,1.0,No,Metropolitian,19,13.80458421027135
24.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,33,11.90326188571223
27.0,4.7,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,40,20.397442775188328
32.0,5.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,37,7.74763816269579
33.0,4.6,Stormy,Medium,1,scooter,1.0,No,Metropolitian,28,9.17729466569822
,,,,3,scooter,1.0,No,Urban,10,17918.57856671453
22.0,4.5,Sandstorms,Jam,1,scooter,0.0,No,Urban,11,4.582241705523986
22.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,37,20.397442775188328
30.0,4.6,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,21,12.438927835428666
27.0,,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,21,7.557174579390798
,,Stormy,Jam,2,scooter,0.0,No,Metropolitian,29,9.165436705070869
24.0,4.5,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,12,4.583876758825483
38.0,3.7,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,32,13.740737825926681
38.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,3.025056406598116
20.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,17,4.530955587841242
28.0,4.2,Windy,Jam,0,motorcycle,1.0,No,Urban,35,9.296712100181105
37.0,4.7,Sunny,High,2,scooter,1.0,No,Metropolitian,22,6.135875610009266
37.0,5.0,Cloudy,High,2,scooter,1.0,No,Metropolitian,30,3.0250544664115706
34.0,5.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,34,9.043828433563103
36.0,4.1,Fog,High,2,electric_scooter,1.0,No,Metropolitian,34,1.527413882635404
26.0,4.7,Windy,Low,1,scooter,1.0,No,,12,11.922815772118561
39.0,4.8,Stormy,Low,0,motorcycle,1.0,No,,20,10.689700885525228
39.0,5.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,47,13.806284013812139
37.0,4.8,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,31,9.414207472710387
37.0,4.2,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,43,20.244642325808297
23.0,4.8,Sandstorms,Low,2,scooter,0.0,No,Urban,16,13.764718900460489
27.0,4.9,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,10,7.589193023257342
35.0,4.7,Fog,Low,1,scooter,1.0,No,Metropolitian,18,3.0250084659147034
37.0,4.6,Windy,Low,1,motorcycle,1.0,No,Metropolitian,26,12.43882731100175
30.0,4.7,Sunny,Jam,2,motorcycle,1.0,No,Urban,20,7.318548931445494
28.0,4.6,Fog,Jam,1,motorcycle,1.0,No,Urban,26,4.521503515521098
26.0,5.0,Sandstorms,High,1,scooter,1.0,No,Urban,23,6.276138627413788
33.0,4.9,Sandstorms,Jam,2,scooter,1.0,No,Urban,27,12.236050766444205
25.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,18,9.307969804594673
37.0,5.0,Windy,Jam,0,motorcycle,1.0,No,Urban,44,10.983241696284244
34.0,4.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,34,7.845173108613388
30.0,4.7,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,33,9.204006069212316
28.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,27,13.661064865061226
23.0,4.3,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,34,13.66073757837138
27.0,4.8,Sandstorms,Low,2,motorcycle,0.0,No,Urban,12,7.747850339383857
33.0,5.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,43,19.342014987765523
25.0,4.7,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,27,17.063438676435972
37.0,4.6,Cloudy,Jam,0,motorcycle,2.0,Yes,Metropolitian,46,19.65858405722505
22.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,18,9.32899599009658
35.0,4.6,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,28,19.63445092983647
26.0,4.8,Windy,Low,2,motorcycle,0.0,No,Urban,10,10.550190731676736
27.0,4.7,Fog,Medium,1,scooter,1.0,No,Urban,15,7.786689422555674
22.0,4.6,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,29,12.099040609550999
27.0,4.1,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,31,12.216194933465744
38.0,4.7,Sunny,High,2,scooter,1.0,No,Urban,18,3.054305578415364
32.0,4.3,Sandstorms,Jam,1,motorcycle,2.0,No,Metropolitian,38,20.24455209101656
27.0,4.4,Cloudy,Jam,2,scooter,,No,Metropolitian,32,9.414207472710387
26.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,25,4.664610877378366
39.0,4.6,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,35,16.61120765560223
,,Sunny,Jam,2,electric_scooter,,,Urban,14,7.7462119762407955
22.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,28,10.571127831273518
34.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,26,7.6696078159334125
29.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,16,9.10788522511244
39.0,5.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,26,3.1380694073889375
24.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,24,7.440272198875592
32.0,4.7,Stormy,Medium,2,scooter,1.0,No,Metropolitian,22,12.395167974024298
32.0,3.6,Fog,Low,2,motorcycle,1.0,No,Metropolitian,32,16.81919099677655
32.0,4.3,Windy,Jam,2,motorcycle,2.0,No,Metropolitian,34,7.451696463118291
21.0,4.7,Sandstorms,Jam,1,motorcycle,0.0,No,Urban,17,9.067345612456116
25.0,4.8,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,23,20.139489814110593
34.0,4.6,Fog,Low,1,motorcycle,1.0,No,Metropolitian,17,3.0992292872260383
36.0,5.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,30,8.976398119371364
36.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,20,20.397442775188328
,,Cloudy,Low,1,scooter,1.0,No,Urban,26,12.393068064322298
30.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Urban,26,12.143356311935612
31.0,4.7,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,37,10.666351085947428
36.0,3.6,Stormy,Jam,2,motorcycle,2.0,No,Metropolitian,40,10.414812499573875
36.0,4.6,Windy,Medium,2,scooter,1.0,No,Metropolitian,25,4.581557070783274
34.0,4.6,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,30,4.521764698268595
29.0,5.0,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,27,9.296679247291038
37.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,37,16.576592238300005
23.0,4.9,Sunny,Low,2,scooter,1.0,No,Metropolitian,15,1.5272542689629798
25.0,4.9,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,21,19.659188940534044
33.0,4.6,Stormy,Low,2,scooter,0.0,No,Urban,17,16.760423476904972
22.0,4.6,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,34,7.551392642751796
30.0,4.8,Fog,Medium,0,motorcycle,1.0,Yes,Urban,40,13.961251801839076
38.0,4.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,49,10.88402836486565
26.0,4.8,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,18,13.94308069228634
22.0,4.6,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,22,8.918959837775597
21.0,4.9,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,40,10.737985595793411
30.0,4.6,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,49,19.587073969079157
29.0,5.0,Stormy,High,2,scooter,0.0,No,Urban,10,1.529664921805109
32.0,4.7,Cloudy,Low,1,scooter,0.0,No,Metropolitian,16,1.549519930459649
26.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,10,8.918804625450754
38.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,26,13.660293072377398
28.0,4.9,Stormy,Low,2,scooter,0.0,No,Metropolitian,13,1.5124934070328935
36.0,4.8,Fog,Medium,2,electric_scooter,0.0,No,,15,4.648445050172354
28.0,4.6,Stormy,Medium,0,motorcycle,1.0,No,Urban,18,6.165094999758209
38.0,4.5,Stormy,Jam,2,scooter,1.0,No,Urban,38,12.394039281844009
23.0,4.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,29,9.066849655818128
37.0,4.2,Sandstorms,Low,0,motorcycle,,No,Metropolitian,24,3.098929597457547
38.0,4.7,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,44,17.06389980914693
20.0,4.5,Sunny,Jam,2,scooter,0.0,No,Urban,10,10.844300621894396
39.0,5.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,42,20.807497131813285
29.0,4.7,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,37,19.940435790617528
25.0,4.6,Windy,Jam,1,scooter,1.0,No,Urban,22,4.459703203702761
30.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,23,16.87316634441488
38.0,4.1,Fog,Jam,1,scooter,1.0,No,Metropolitian,41,16.577557538844168
37.0,4.7,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,4.391722710759486
22.0,4.8,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,26,13.56403730393161
20.0,4.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,23,9.107311298915976
33.0,4.8,Windy,High,2,scooter,1.0,No,Metropolitian,30,5.984438947596254
24.0,4.8,Sandstorms,Low,2,scooter,1.0,No,Urban,14,3.020650838531588
30.0,4.7,Windy,High,1,motorcycle,0.0,No,Urban,25,6.276138627413788
39.0,4.1,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,41,16.79399979607481
34.0,5.0,Sandstorms,Low,2,motorcycle,,No,Metropolitian,24,13.747935433701342
25.0,5.0,Windy,Low,2,electric_scooter,1.0,No,Urban,16,2.98084837101494
23.0,5.0,Fog,High,0,motorcycle,1.0,No,Metropolitian,24,6.197259279550285
23.0,5.0,Windy,Jam,2,scooter,0.0,No,Metropolitian,28,4.537333134049501
23.0,5.0,Sunny,High,1,scooter,0.0,No,Metropolitian,11,6.205589948340002
34.0,4.1,Cloudy,Jam,0,motorcycle,1.0,No,Urban,32,9.062107572908571
36.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,15,3447.8146772685627
23.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,22,7.589149974656989
27.0,4.8,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,16,3.0531685627190037
,,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,11,1.463957028323899
28.0,4.8,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,16,10.738021146085408
38.0,4.8,Fog,Medium,1,motorcycle,0.0,No,Urban,18,9.203840392783977
31.0,4.9,Sunny,Low,1,motorcycle,1.0,No,Urban,19,12.234881885075797
33.0,4.6,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,45,17.063560974578667
38.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,41,10.625437740338008
34.0,4.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,34,2.9767694453812323
26.0,4.6,Sunny,Jam,2,scooter,0.0,No,Urban,13,4.537475349126886
36.0,4.7,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,18,4.53364788897892
30.0,5.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,33,7.439758078682357
