Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
36.0,4.6,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,17,1.5690347154047224
32.0,4.7,Windy,Low,0,motorcycle,0.0,No,Metropolitian,24,17.259376716936664
33.0,4.9,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,17,4.4589966388963385
20.0,3.9,Sunny,High,0,motorcycle,1.0,Yes,Metropolitian,44,3.0227844004399422
33.0,4.7,Sunny,Jam,2,scooter,0.0,No,Metropolitian,24,7.845173108613388
37.0,3.5,Sandstorms,Medium,2,scooter,2.0,No,Metropolitian,34,17.042964394208248
31.0,4.7,Sunny,Jam,2,scooter,1.0,No,Metropolitian,20,10.860006649397052
37.0,4.8,Fog,Jam,2,motorcycle,2.0,No,Metropolitian,45,16.584575721196316
36.0,4.9,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,30,19.590887799045845
24.0,4.6,Sunny,Medium,1,scooter,1.0,No,Metropolitian,17,4.589053886940537
29.0,4.5,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,26,12.396259636749217
34.0,4.6,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,18,7.845173108613388
36.0,4.7,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,36,5.953388781270795
26.0,4.1,Windy,Low,0,motorcycle,1.0,No,Urban,17,7.551477688934239
31.0,4.4,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,26,1.5274565294899993
25.0,4.8,Windy,Low,0,motorcycle,0.0,No,Metropolitian,17,11.903799009959796
33.0,4.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,34,13.944394154535338
26.0,4.4,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19,1.5514399766348916
,,,,3,electric_scooter,1.0,Yes,Metropolitian,46,4269.668032132606
24.0,4.9,Sunny,Jam,1,motorcycle,0.0,No,Urban,18,13.80458421027135
38.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,43,20.49031367776554
20.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,40,19.340764837528944
31.0,4.8,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,24,1.5103183815574097
39.0,4.8,Sunny,High,1,motorcycle,1.0,No,Metropolitian,15,6.276138627413788
32.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,17.044365672311553
36.0,4.7,Stormy,Low,1,motorcycle,1.0,No,Urban,21,3.035926030506786
30.0,3.8,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,44,20.166286848244525
38.0,4.2,Windy,Low,0,motorcycle,1.0,No,Metropolitian,33,3.01481332471581
32.0,4.3,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,39,12.235645170840572
27.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,23,13.611044846525985
21.0,4.9,Windy,Medium,0,motorcycle,2.0,No,Metropolitian,36,13.945658037651098
24.0,4.8,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,34,17.040057337914522
22.0,4.9,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,25,9.067329130201982
38.0,5.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,19,6.095329402067587
32.0,4.6,Fog,Jam,2,electric_scooter,1.0,No,Urban,35,7.75677275909668
28.0,2.8,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,35,12.411322786776921
31.0,3.6,Stormy,Medium,1,scooter,1.0,No,Metropolitian,37,19.73096126394095
38.0,4.8,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,31,7.619019709172034
34.0,4.1,Stormy,Jam,2,electric_scooter,0.0,No,Metropolitian,35,10.571531279029784
28.0,4.7,Stormy,Low,1,motorcycle,0.0,No,Urban,19,12.057182695080641
21.0,4.7,Sunny,Jam,2,scooter,1.0,No,Metropolitian,12,17.042779720771566
36.0,4.3,Stormy,Jam,2,scooter,1.0,No,Urban,38,16.6952795873628
35.0,4.3,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,33,4.648349677934942
33.0,4.1,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,39,7.536180450634203
30.0,4.8,Sandstorms,High,2,scooter,1.0,No,Urban,29,6.11061925159559
38.0,3.9,Windy,Medium,2,scooter,1.0,No,Metropolitian,34,16.873913909070506
24.0,5.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,29,13.565053945838057
28.0,4.5,Stormy,Low,0,motorcycle,1.0,No,,20,13.390793718689235
38.0,4.9,Cloudy,High,2,scooter,,No,Metropolitian,25,6.219648077690683
33.0,5.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,47,13.96160875013975
26.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Urban,11,1.533904981392392
28.0,4.7,Windy,Low,2,scooter,0.0,No,Urban,17,10.73849636781668
21.0,4.9,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,15,6.042266599295314
33.0,4.9,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,23,17.043069629578344
33.0,5.0,Windy,Low,2,motorcycle,0.0,No,Metropolitian,25,1.534115929897733
32.0,4.3,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,34,6.197250523008698
21.0,4.8,Stormy,Low,1,motorcycle,1.0,No,Urban,13,10.706538178039278
29.0,4.9,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,29,16.695143788849723
22.0,4.8,Cloudy,Medium,1,motorcycle,1.0,No,Urban,19,4.654290210819337
38.0,4.8,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,26,1.490505635362431
33.0,4.9,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,25,9.329319541894728
31.0,4.6,Windy,Medium,1,scooter,0.0,No,,25,8.929739832567662
21.0,4.5,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,25,7.440304297282753
35.0,4.8,Stormy,Medium,1,scooter,0.0,No,Metropolitian,28,9.043173745968144
24.0,4.9,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,17,20.139489814110593
26.0,4.5,Fog,Low,1,motorcycle,1.0,No,Metropolitian,13,4.463967267078257
21.0,4.5,Sandstorms,Low,2,scooter,0.0,No,Urban,17,3.1097872918366303
27.0,5.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,19,9.204543446314432
24.0,4.8,Cloudy,Jam,1,motorcycle,3.0,Yes,Metropolitian,44,16.696491882097586
32.0,4.7,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,36,13.944394154535338
32.0,3.7,Stormy,Medium,1,scooter,1.0,No,Urban,35,19.731429221614068
26.0,4.8,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,31,13.993481240858115
31.0,4.7,Cloudy,Jam,1,scooter,0.0,No,Urban,39,4.647699043596936
27.0,4.7,Fog,Medium,1,motorcycle,0.0,,Urban,12,8.94231401289274
22.0,4.3,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,40,20.140136453106805
25.0,4.6,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,25,7.6696078159334125
37.0,4.7,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,31,9.164099415262326
25.0,5.0,Cloudy,Jam,1,scooter,0.0,No,Urban,32,10.246776373549176
35.0,4.9,Stormy,Jam,1,scooter,2.0,No,Metropolitian,34,9.16087857490925
37.0,5.0,Windy,Jam,2,scooter,0.0,No,Metropolitian,33,7.590023778318477
38.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,27,9.308437783690072
,,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,39,16.6952795873628
22.0,4.2,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,15,3.1100870409570374
38.0,4.8,Sunny,High,1,scooter,1.0,No,Metropolitian,19,3.054265978481412
22.0,4.9,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,12,9.344526186563362
36.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,25,9.308007883296778
20.0,4.6,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,28,9.204061108012812
26.0,4.2,Cloudy,High,2,scooter,1.0,No,Metropolitian,34,6.07144819276444
27.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,46,17.10252275797518
38.0,4.8,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,28,3.099012302522494
24.0,4.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,26,16.611241863997247
26.0,4.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,29,7.7569529868068985
37.0,4.8,Fog,Low,0,motorcycle,0.0,No,Metropolitian,22,3.0538233786856974
38.0,4.5,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,32,16.13898495269112
31.0,5.0,Windy,High,1,motorcycle,1.0,No,Metropolitian,33,1.488108327112502
32.0,5.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,41,10.737174994526411
28.0,4.8,Sunny,High,1,motorcycle,0.0,No,Metropolitian,11,6.049916727825186
25.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,20,16.696505540691582
29.0,4.6,Sunny,Medium,1,scooter,1.0,No,Urban,14,10.73817188438876
22.0,4.6,Stormy,Low,1,scooter,1.0,No,Metropolitian,16,4.707104052532131
30.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,34,1.5103108007659516
30.0,4.6,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,22,17.10305085520776
28.0,4.7,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,21,10.884149321826849
27.0,4.8,Stormy,Low,2,scooter,0.0,No,Metropolitian,19,12.088736253008275
28.0,4.8,Sunny,High,1,scooter,0.0,No,Urban,13,6.16502940115656
30.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,40,17.04436521372678
20.0,4.7,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,18,9.142728200060048
36.0,4.9,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,21,12.081089159931416
36.0,5.0,Sunny,Jam,0,motorcycle,1.0,No,Urban,44,16.696084580892986
30.0,4.9,Windy,Low,2,scooter,1.0,No,Metropolitian,17,12.41098783330408
37.0,4.7,Fog,Jam,1,scooter,1.0,No,Urban,25,7.845173108613388
,,,,3,scooter,,No,Metropolitian,16,17135.952470331005
22.0,4.5,Windy,High,2,scooter,1.0,No,Metropolitian,20,1.5274565294899993
38.0,4.8,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,29,14.121309628180253
30.0,4.6,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,27,7.441592937377917
25.0,4.9,Windy,Medium,1,scooter,1.0,No,Metropolitian,25,16.802128516305924
28.0,5.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,28,6.196923263958364
,,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,44,17.259376716936664
33.0,4.1,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,47,20.140136453106805
27.0,5.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.164824196689553
29.0,4.9,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,15,16.611416133158087
35.0,4.9,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,45,10.57148959092966
,,Windy,Low,2,scooter,0.0,No,Metropolitian,14,1.549521034342308
27.0,4.4,Stormy,High,0,motorcycle,1.0,No,Metropolitian,34,6.028642462299419
38.0,5.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,31,7.6474828708434535
32.0,4.1,Fog,Jam,2,motorcycle,1.0,No,Semi-Urban,48,10.704957546119868
34.0,4.9,Sunny,Medium,1,scooter,1.0,No,Metropolitian,24,9.042657405421387
39.0,4.3,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,31,9.177365744557306
30.0,4.8,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,16,4.537439164404404
37.0,4.8,Windy,Medium,2,motorcycle,1.0,No,Urban,34,7.77451972836823
27.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,39,12.438888796445049
38.0,4.6,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,51,13.39078871429458
36.0,4.5,Fog,Low,1,scooter,1.0,No,Metropolitian,39,13.763169471679213
32.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,15,3.036149919627032
33.0,4.7,Stormy,High,0,motorcycle,1.0,No,Metropolitian,30,2.992418095863996
22.0,4.6,Stormy,High,2,motorcycle,1.0,No,Metropolitian,17,5.952421484014082
,,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,36,12.395241983211326
38.0,4.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,9.32924365213354
38.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,33,19.731607539122006
28.0,4.6,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,10,3.059288288728302
33.0,3.8,Windy,Medium,1,scooter,1.0,No,Metropolitian,35,17.103069399168035
37.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,22,8.94250913266002
33.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Urban,25,5.961850874381983
31.0,4.4,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,38,4.672207317453021
,,Stormy,Medium,2,scooter,1.0,No,Metropolitian,33,20.13785787559357
21.0,4.9,Stormy,High,1,scooter,0.0,No,Metropolitian,28,6.136334249934516
38.0,4.2,Fog,High,2,motorcycle,1.0,No,Metropolitian,31,2.9281202584031765
25.0,4.7,Sunny,Jam,2,motorcycle,0.0,No,Urban,21,20.14271256617032
31.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,26,9.061162036854244
25.0,4.6,Stormy,Medium,2,scooter,0.0,No,Urban,20,12.43882731100175
20.0,4.9,Stormy,Low,2,scooter,1.0,No,Metropolitian,17,1.5296123009283698
21.0,4.8,Sunny,Medium,0,motorcycle,1.0,No,Urban,20,9.32899599009658
29.0,4.7,Sandstorms,Low,2,electric_scooter,1.0,No,Urban,14,1.5179864245408072
35.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Urban,30,12.393597939827014
31.0,4.8,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,16,4.589078879821043
25.0,4.7,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,25,17.062995952155894
21.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,33,10.846782182964
39.0,4.3,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,38,4.648672166373222
22.0,5.0,Sunny,Jam,2,scooter,0.0,No,Urban,11,7.5517872473184555
38.0,4.8,Windy,Low,2,scooter,1.0,No,Metropolitian,20,1.5690347154047224
39.0,4.6,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,31,9.203603646445394
23.0,4.9,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,17,13.563842438682846
22.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,20,2.9809547217699666
20.0,4.7,Fog,Low,2,motorcycle,0.0,No,Metropolitian,21,17.102527788094463
35.0,4.8,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,22,12.212698628348065
20.0,5.0,Windy,High,2,motorcycle,1.0,No,Metropolitian,21,6.196805343667927
28.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Urban,22,7.439646912705908
28.0,5.0,Fog,High,2,scooter,1.0,No,Metropolitian,25,3.0146017669132554
23.0,4.9,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,25,7.31890486226614
20.0,4.6,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,21,16.872139881746353
24.0,4.7,Fog,Low,1,scooter,0.0,No,Urban,16,1.510395231475433
29.0,4.6,Windy,High,1,scooter,0.0,No,Metropolitian,22,6.02942286362744
30.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,31,3.059218998881136
32.0,4.9,Fog,Jam,2,scooter,1.0,No,Urban,36,4.648491109477814
31.0,4.8,Sunny,Low,2,electric_scooter,1.0,No,Urban,15,3.014385561380863
20.0,4.9,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,34,19.939087238883076
35.0,4.5,Cloudy,Low,1,scooter,1.0,No,Metropolitian,15,7.756591018443849
20.0,4.5,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,19,19.94033887231402
24.0,4.7,Sandstorms,Medium,2,electric_scooter,0.0,No,Metropolitian,23,19.844375955483198
20.0,4.7,Sunny,Jam,2,scooter,0.0,No,Urban,14,8.927409587683982
33.0,4.0,Stormy,High,1,motorcycle,1.0,No,Metropolitian,32,5.961944353491165
25.0,4.8,Stormy,Jam,1,scooter,1.0,No,Metropolitian,26,20.212424365854623
22.0,4.5,Sandstorms,High,2,motorcycle,1.0,No,Metropolitian,23,3.0143866935142984
34.0,4.0,Sandstorms,High,1,motorcycle,0.0,No,Metropolitian,34,5.951847295146883
32.0,3.9,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,38,12.08993925037186
36.0,4.9,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,30,8.976573583670184
20.0,4.8,Fog,Medium,1,motorcycle,1.0,No,Urban,18,4.488544982802585
37.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,27,13.94444674257976
35.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,36,12.410784184036803
38.0,4.1,Fog,Medium,1,motorcycle,2.0,No,Metropolitian,36,10.707099704447124
30.0,4.4,Windy,High,0,motorcycle,0.0,No,Metropolitian,49,6.205619093031621
32.0,4.8,Windy,Medium,2,scooter,0.0,No,Metropolitian,23,13.739735417762162
22.0,4.3,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,36,9.414207472710387
23.0,4.0,Cloudy,High,1,scooter,2.0,No,Urban,34,5.9462284663058504
28.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,26,7.636095878025375
36.0,5.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,46,16.576592238300005
20.0,4.9,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,14,16.611108704815376
34.0,4.0,Sandstorms,Jam,0,motorcycle,2.0,No,,34,9.204543446314432
32.0,5.0,Sandstorms,Medium,1,scooter,1.0,No,Urban,25,6.118155829484073
36.0,4.1,Sandstorms,High,0,motorcycle,1.0,No,,37,6.205124725899398
29.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,12.142706560602194
38.0,4.5,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,19,19.846613904419858
23.0,4.7,Windy,Jam,2,scooter,1.0,No,Metropolitian,21,12.552275755914394
33.0,4.9,Stormy,Jam,2,scooter,1.0,No,Metropolitian,28,16.87262327851572
34.0,4.5,Cloudy,Medium,2,motorcycle,0.0,No,Metropolitian,17,4.554153294969161
27.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,16,3.020928890673669
32.0,4.4,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,31,13.993149115901053
28.0,4.8,Sunny,Jam,1,scooter,1.0,No,Urban,19,4.521861258383032
22.0,4.7,Windy,Medium,2,electric_scooter,0.0,No,Metropolitian,29,10.90134882819155
23.0,4.8,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,24,16.45604669664724
31.0,4.8,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,24,7.747259356563763
20.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,17,1.5340993371342369
39.0,4.9,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,20,4.537456617604125
38.0,4.7,Cloudy,High,2,scooter,0.0,No,Metropolitian,29,6.197927332941757
20.0,5.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,19,8.928288457014254
26.0,4.4,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,34,12.410725803757424
38.0,4.5,Cloudy,Low,2,scooter,1.0,No,Metropolitian,17,1.4880952616573853
20.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,32,20.13807549667959
36.0,4.6,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,15,4.537439164404404
26.0,4.9,Stormy,Low,1,motorcycle,0.0,No,,10,3.0146017669132554
28.0,5.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,20,16.823086316712892
36.0,5.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,28,4.654039812210762
32.0,4.1,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,21,1.4962473048222156
22.0,4.6,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,13.390532026351542
30.0,4.2,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,34,4.533919157318858
32.0,4.8,Fog,Jam,1,motorcycle,1.0,Yes,Urban,43,19.876680616802588
34.0,4.8,Sunny,High,1,motorcycle,0.0,No,Metropolitian,17,2.975545947584032
22.0,4.9,Windy,Low,0,motorcycle,1.0,No,Metropolitian,15,13.660741162989456
31.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,29,12.143170122126165
32.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,28,8.782067627152344
28.0,4.6,Windy,High,0,motorcycle,1.0,No,Metropolitian,32,6.044764803746357
30.0,4.7,Fog,Low,0,motorcycle,,No,Metropolitian,22,3.109874956831217
24.0,4.9,Stormy,Medium,2,motorcycle,1.0,No,Urban,26,10.586671192789037
,,Fog,Medium,1,scooter,1.0,No,Metropolitian,31,12.552275755914394
24.0,5.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,23,4.648672166373222
24.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,21,12.552275755914394
36.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,35,10.5500260879149
27.0,4.7,Stormy,Low,1,scooter,0.0,No,Metropolitian,14,16.87218867218444
26.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,25,6.219472715578527
28.0,4.7,Fog,Low,1,scooter,1.0,No,Metropolitian,12,3.0206687990832064
33.0,4.4,Fog,Low,2,scooter,1.0,No,Metropolitian,32,16.79715883296753
32.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20,3.0681777018799767
22.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20,19.730066811633108
38.0,4.8,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,18,3.08253163450071
29.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Urban,25,7.75677275909668
27.0,4.9,Sunny,Medium,1,motorcycle,0.0,No,Urban,10,12.395241983211326
31.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,42,16.823323902378387
31.0,4.2,Windy,High,2,scooter,1.0,No,Metropolitian,34,3.020928024426324
28.0,4.7,Cloudy,Low,0,motorcycle,0.0,No,Urban,18,9.10683925158306
25.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,21,16.611108704815376
21.0,4.8,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,17,13.961608340957845
33.0,4.7,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,33,9.246103683049933
37.0,4.6,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,26,9.29607684465195
26.0,4.9,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,41,10.983241696284244
33.0,4.5,Stormy,Low,2,scooter,0.0,No,Metropolitian,25,2.976159021144352
24.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,37,11.709987248172515
20.0,4.9,Fog,Low,0,motorcycle,0.0,No,Metropolitian,21,20.397442775188328
27.0,4.0,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,34,9.329348795430038
28.0,4.2,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,36,13.942286436722357
31.0,4.1,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,40,13.610673965426368
38.0,4.1,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,38,14.121309628180253
23.0,4.6,Fog,Medium,2,scooter,0.0,No,Metropolitian,12,4.654184877609341
27.0,4.9,Windy,Jam,0,motorcycle,0.0,No,,19,7.647908828689127
21.0,4.3,Sunny,Jam,0,motorcycle,0.0,Yes,Metropolitian,52,7.648136370476755
28.0,4.1,Fog,Jam,2,scooter,2.0,No,Metropolitian,41,16.696341060624416
37.0,4.9,Sandstorms,Jam,0,motorcycle,3.0,Yes,Metropolitian,53,16.79799879130621
37.0,4.8,Stormy,Low,1,scooter,1.0,No,Metropolitian,29,1.5292265566054064
38.0,4.8,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,24,10.846813053923176
22.0,4.9,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,28,17.103104604488404
30.0,4.6,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,21,16.611416133158087
34.0,4.6,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,48,13.941657178556436
29.0,3.9,Sunny,Jam,0,motorcycle,2.0,No,Semi-Urban,49,9.32899225741791
36.0,4.8,Windy,Low,0,motorcycle,0.0,No,Urban,25,20.139224431460544
30.0,4.9,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,15,3.082261951757635
37.0,4.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,34,4.707104052532131
39.0,4.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,40,10.41555489968215
24.0,4.9,Windy,Medium,2,scooter,1.0,No,Metropolitian,23,5.961907782004457
23.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,13.744202599729608
30.0,4.6,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,30,7.539549587750546
31.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,33,6.118155829484073
35.0,4.8,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,19,3.1380694073889375
30.0,4.9,Cloudy,Low,1,scooter,0.0,No,Metropolitian,16,4.64802423339136
,,,,3,scooter,1.0,No,Metropolitian,19,6.049679408115345
32.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,24,1.5340717607689194
26.0,4.5,Sunny,High,0,motorcycle,1.0,No,Metropolitian,40,6.136313894528232
37.0,4.9,Fog,Jam,1,scooter,1.0,No,Urban,25,9.160210772982108
36.0,4.6,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,45,19.882988848754568
32.0,3.7,Sunny,Jam,1,scooter,0.0,No,Metropolitian,31,13.94565841258047
21.0,4.9,Stormy,Low,2,scooter,0.0,No,Urban,10,1.4881753982187615
34.0,4.9,Fog,Jam,2,scooter,1.0,No,Metropolitian,35,4.571493891906715
32.0,4.0,Sandstorms,Medium,2,motorcycle,2.0,No,Metropolitian,33,6.041529490667358
34.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,31,17.10242045243979
28.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,26,16.57746752201047
30.0,4.9,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,42,20.142952733281334
30.0,4.7,Sunny,Medium,2,scooter,0.0,No,Metropolitian,19,19.632314732102273
20.0,4.9,Sunny,Jam,2,scooter,1.0,No,Metropolitian,12,16.87311042078797
24.0,4.9,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,20,4.64847378122608
33.0,4.9,Sandstorms,Medium,1,scooter,0.0,No,Urban,21,16.610756501989794
25.0,4.9,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,18,9.142714750441524
21.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,31,16.349702558993904
